sku;data_rodagem;intercepto_tscv;coef_log_preco_tscv;coef_quarta-feira_tscv;coef_terça-feira_tscv;coef_log_preco_sarimax;AIC_sarimax;BIC_sarimax;AIC_cruzado;BIC_cruzado
49215;29/09/2025 17:00;14,03510243;-2,918875333;0,130235739;-0,243935828;-1,254362527;1017,905116;1042,77023;306,5861989;316,0582091
102585;29/09/2025 17:00;36,72402643;-7,277667847;-0,322487851;-0,374555915;-9,576803793;1436,174778;1458,803425;786,0376626;797,9771719
66562;29/09/2025 17:00;19,6892657;-3,378414552;-0,084024483;0,162929473;-1,687097961;1763,747805;1793,644981;571,4618855;584,7817723
73710;29/09/2025 17:00;8,195504119;-1,488707653;0,058165784;0,030974395;-0,290222512;1502,588685;1532,130456;328,9062901;338,9798763
90706;29/09/2025 17:00;0,510263916;-0,259053516;-0,015381273;-0,213164437;0,036718359;581,449633;604,6484413;112,9262351;120,0384052
105351;29/09/2025 17:00;18,74027315;-5,145325926;0,990912129;0,825248246;-9,600705046;1393,353524;1415,655691;726,5325833;738,1229066
125295;29/09/2025 17:00;4,768826138;-0,986483331;-0,04431862;0,149276822;-2,077383707;311,2825948;330,4069096;144,960744;152,4748293
17982;29/09/2025 17:00;5,923015709;-1,150186109;0,053567125;0,060692287;-0,800542363;2056,759143;2086,634015;617,1658952;630,7637036
85037;29/09/2025 17:00;1,894149907;-0,947488445;0,02934647;0,16196654;1,691820835;2450,684087;2476,230093;1290,399968;1304,009014
71145;29/09/2025 17:00;10,35299719;-2,192307364;-0,149704487;0,508943391;-1,059445772;2314,140156;2344,020611;442,5382126;453,0706355
78206;29/09/2025 17:00;2,489800936;-0,479711226;0,036396596;-0,240116035;0,131530041;1183,606532;1211,73666;285,1898679;295,3684395
91146;29/09/2025 17:00;-2,666659167;0,253977386;0,562287748;0,156553417;0,548206659;484,6844982;507,7457647;102,9717802;108,6842087
114857;29/09/2025 17:00;5,061217777;-1,227932056;0,641994403;0,678516434;-0,454701167;356,1694623;376,1657751;62,67437927;66,536986
70574;29/09/2025 17:00;26,71464486;-5,237041691;0,004879654;-0,03530139;-3,660504741;2760,096085;2789,942959;870,1811445;883,8374751
75367;29/09/2025 17:00;12,18903499;-2,514152786;0,204494827;-0,019100229;-1,288113032;1574,84737;1603,935401;503,1285278;515,3768007
70706;29/09/2025 17:01;8,628701487;-1,639487592;-0,09838269;-0,126426143;-0,741583492;1605,857426;1635,737881;581,4859649;594,6398773
64855;29/09/2025 17:01;27,5220159;-5,886325167;0,077130756;0,045680077;11,57431277;4549,564303;4579,472601;2472,725047;2489,240021
114823;29/09/2025 17:01;2,434243106;-0,570527303;-0,027038892;-0,246734696;-0,259341457;313,6689598;333,3376478;41,94642841;45,53337089
81376;29/09/2025 17:01;0,618950776;-0,265894909;-0,04675267;0,632291421;-0,233758259;394,1620043;421,3209734;76,81420571;81,21110659
70822;29/09/2025 17:01;6,40647537;-1,181262356;0,367568041;0,359856273;-1,246987103;1197,03963;1224,05637;398,862983;410,0603815
68961;29/09/2025 17:01;30,52952049;-5,50093641;0,387447159;-0,191578871;1,929563206;4728,513177;4758,421475;2555,294278;2571,809252
86067;29/09/2025 17:01;46,1758432;-8,690534888;0,201642126;-0,280702857;-10,45968709;2100,049384;2124,797484;1097,643583;1110,757229
85593;29/09/2025 17:01;14,53197285;-2,638451948;-0,063012335;-0,038300099;-3,460023771;942,9023005;968,177937;318,0005793;328,4591423
87600;29/09/2025 17:01;2,964857762;-0,543741697;-0,014207227;-0,279552475;-0,074211116;754,2036441;778,6419114;268,4114325;278,0788425
68457;29/09/2025 17:01;39,6677188;-7,050213205;0,09484654;0,118637464;-0,165211675;4774,579195;4804,487493;2594,120455;2610,635429
119264;29/09/2025 17:01;6,886938608;-1,89419766;0,075069055;0,467446942;-1,338936226;351,6984822;371,0851339;109,8813983;116,8882614
109705;29/09/2025 17:01;4,430236142;-1,131520201;-0,068104029;-0,240285391;-1,04848768;328,8423408;348,9534896;99,25407981;105,8590168
130200;29/09/2025 17:01;4,424787352;-0,981083486;-0,104100997;0,343672918;-1,382535382;160,6109992;175,47502;56,70118704;60,71848762
106568;29/09/2025 17:01;18,92905163;-4,397408038;0,328865268;0,235102066;-9,920718767;1200,982344;1222,369467;636,8925961;647,946247
58654;29/09/2025 17:01;8,381754227;-1,870054792;0,008383288;-0,033049893;-0,885835537;1589,375301;1619,244583;463,3486096;475,5473068
115550;29/09/2025 17:01;5,694155983;-0,994005847;-0,353965844;0,147548796;-2,328375634;360,1349777;379,8342001;127,2113937;134,7184029
75417;29/09/2025 17:01;2,64017828;-0,782085532;0,62136308;0,190924073;-0,029406592;651,0543524;679,9152071;77,11690777;82,55558256
75093;29/09/2025 17:01;23,22350381;-4,541586022;0,079713199;-0,151395189;-2,095927072;2205,320029;2234,369722;657,7668537;670,3589634
73660;29/09/2025 17:02;21,00184787;-3,842436112;-0,153284594;-0,576487667;-1,996672944;2245,931476;2275,549532;647,364248;659,6775066
77304;29/09/2025 17:02;3,307111358;-0,76577417;-0,576686717;-0,202958735;-0,144138395;456,1635211;484,1346495;74,53725665;79,08335724
70821;29/09/2025 17:02;3,955761046;-0,860433102;-0,172624484;0,409511357;-0,152280646;1508,517997;1538,234369;306,7863051;316,7258906
36626;29/09/2025 17:02;14,96246645;-2,29352543;0,024281755;-0,120322757;-1,007950083;1470,00451;1499,901687;328,1949288;339,627275
85751;29/09/2025 17:02;8,96299799;-1,438258356;0,061464592;0,100158437;-0,334338654;651,4568357;676,2441946;145,4186238;152,4170546
119272;29/09/2025 17:02;4,867428327;-1,269095747;-0,034362872;-0,190882301;-0,497189869;332,6612304;351,9833653;121,4013448;128,7200341
105648;29/09/2025 17:02;14,36845176;-3,489788746;0,070411963;0,031934391;-1,161130816;577,2771741;599,0859117;214,4715359;222,6708273
49214;29/09/2025 17:02;15,83575794;-3,276954054;-0,115973505;-0,009078337;-1,395422405;2221,505191;2251,340829;497,789424;509,6232984
77291;29/09/2025 17:02;11,92647853;-2,047151147;-0,076104779;-0,029733307;-1,228259112;1415,286438;1443,542264;412,2402398;423,8305631
110470;29/09/2025 17:02;24,07233226;-4,098996857;-0,51738144;-0,281544672;-1,090762687;522,729375;542,6674348;88,53251662;93,25590375
85625;29/09/2025 17:02;30,96869417;-5,61361381;0,436440932;0,716874661;-7,656810162;2195,678434;2220,929974;1234,915532;1248,466995
76897;29/09/2025 17:02;16,65145951;-2,855048907;-0,17311458;0,06586934;-1,099446073;1396,448748;1424,955357;380,7160515;391,7251406
86066;29/09/2025 17:02;7,078347578;-1,169675577;-0,178667582;0,054385746;-0,399515026;632,1807738;656,9681327;136,0877715;143,0946346
105352;29/09/2025 17:02;27,96314844;-7,352203916;0,44655123;0,131380119;-7,611095524;1290,021358;1312,303755;640,2597698;651,8107556
105480;29/09/2025 17:02;3,888249453;-0,862449578;-0,44716803;0,074495025;0,525570692;521,987821;544,1096731;172,8707538;181,3457515
105176;29/09/2025 17:02;19,24588942;-4,268874104;0,23675735;-0,137917007;-6,711113602;1308,0031;1330,205761;725,1871591;736,8703103
86254;29/09/2025 17:02;34,49857163;-7,608813869;-0,049419543;-0,173692123;-11,64875198;2169,623775;2194,578347;1116,659409;1129,992301
87860;29/09/2025 17:02;-9,49943967;1,522650533;0,119831849;-0,932774605;-6,624535452;1955,724679;1979,980476;1031,315445;1044,267018
77022;29/09/2025 17:02;15,45190452;-3,022305528;-0,171460135;0,377075784;-1,942588303;1656,07879;1684,599418;660,4928375;673,2340714
104873;29/09/2025 17:02;3,736986203;-0,60260389;0,050243898;-0,145667874;-0,259404452;540,8255989;563,1277651;178,6182963;186,9815623
52554;29/09/2025 17:02;15,81465121;-2,572235265;-0,190660079;-0,180488851;-1,358314083;1670,206843;1700,053717;490,6669429;503,6194272
73024;29/09/2025 17:02;11,80374542;-2,028513371;-0,213069915;0,290910195;-1,052430189;1485,694446;1515,271546;389,8454695;401,2982115
89320;29/09/2025 17:03;3,970959558;-0,723003297;0,30623439;-0,420392895;-0,024136894;638,1290525;661,6745873;136,2986002;143,1814794
86443;29/09/2025 17:03;7,122532663;-1,079462582;-0,164197466;0,114392348;-0,041505607;684,9519286;709,6472814;226,4675417;235,5355182
24770;29/09/2025 17:03;8,236699304;-1,359861221;-0,054399718;-0,341355179;-0,13751118;1177,374829;1207,170974;197,9005748;206,4828978
76912;29/09/2025 17:03;7,18632727;-1,863568409;-0,025709418;-0,132804063;-0,744381097;1437,223428;1465,723015;321,774739;332,2265661
84834;29/09/2025 17:03;16,80241619;-3,691471267;0,023142714;-0,064289877;-2,16138747;1045,400519;1070,877159;256,7116442;266,0534754
107568;29/09/2025 17:03;5,194478086;-1,183858572;-0,151822984;0,380213267;-0,491318769;443,6472526;465,0343751;92,99678348;98,18554996
78595;29/09/2025 17:03;15,62261427;-3,114136962;-0,068388993;0,575664352;-1,038275749;1505,984167;1533,993537;266,1567756;274,674887
75373;29/09/2025 17:03;9,454605969;-1,938611222;-0,32062436;-0,462203408;-1,073933613;1062,608845;1091,423213;160,0597462;168,0177914
70711;29/09/2025 17:03;8,517062755;-1,662892555;-0,01761441;-0,062459148;-0,678655297;1585,25538;1615,102253;317,7263086;328,1076323
105894;29/09/2025 17:03;4,923339004;-0,989262919;0,183156129;-0,110335799;-0,490385015;480,9873159;502,9232668;112,4451361;118,8605265
73701;29/09/2025 17:03;9,401819055;-1,747889735;0,165102279;0,111014451;-0,452415914;1613,662148;1643,361287;400,182981;411,2277266
86200;29/09/2025 17:03;9,675305384;-1,705715199;0,051594873;0,140631672;-0,463223678;783,7096179;808,3249694;288,3919144;298,759528
89280;29/09/2025 17:03;2,20643024;-0,420320124;-0,120385533;0,260103936;-0,604996404;564,1757459;587,5586691;139,1239135;146,3155134
73711;29/09/2025 17:03;0,715565287;-0,34961577;0,12797496;-0,153746198;-0,001593391;1160,393843;1190,000226;110,427253;116,9711852
43088;29/09/2025 17:03;1,2931501;-0,211248291;-0,065582802;-0,106947909;0,126845751;1385,775655;1415,639343;286,9900047;297,4418318
85439;29/09/2025 17:03;6,478677408;-1,040130549;-0,216075028;0,078626166;0,091835612;796,2031388;821,4425943;272,1654587;281,8952644
49374;29/09/2025 17:03;11,20458142;-1,808297973;-0,304749549;-0,291921726;-0,269125425;1667,030339;1696,871597;399,5629054;410,9073067
105233;29/09/2025 17:03;-1,380330858;0,079430416;0,31697105;0,684962819;0,201673453;472,370233;494,6327951;98,09648471;103,725503
91147;29/09/2025 17:03;-0,216570358;-0,096724267;0,571670168;0,48333027;-0,272356965;455,0553241;477,7397852;78,90616841;83,60873149
105350;29/09/2025 17:03;3,279667308;-0,707520337;0,15198515;-0,017364931;-1,057065287;540,8465378;562,7403832;193,9259119;202,5624826
106213;29/09/2025 17:04;1,330066893;-0,533364555;0,150025242;0,384279508;-0,354225833;479,4083109;501,2170485;89,92163334;95,1512603
119269;29/09/2025 17:04;0,508861504;-0,293438842;-0,496417016;-0,229983043;-0,008917405;303,5373497;322,4570993;71,96635208;76,2552738
82036;29/09/2025 17:04;36,09336412;-8,271341661;0,260279803;-0,231050627;-5,603893446;2861,068651;2888,085392;1757,116232;1771,70401
76884;29/09/2025 17:04;17,71207947;-3,646192247;-0,123989588;0,22468498;-1,811087185;1351,634511;1380,162136;177,016496;185,379762
87012;29/09/2025 17:04;4,952541409;-1,123177286;-0,508260679;-0,015975126;-0,305325403;663,2342439;687,6308925;142,5545761;149,5530068
104874;29/09/2025 17:04;2,065410914;-0,28906253;0,040338893;-0,29770197;0,119154185;432,1379991;453,3620047;110,6514671;116,7894409
105901;29/09/2025 17:04;6,708255216;-1,178550497;-0,518182532;-0,507148067;-0,720251626;479,3790909;501,3359842;145,0369652;152,146243
89028;29/09/2025 17:04;0,946469846;-0,285810658;-0,326374024;-0,215303979;107,297437;601014,3581;601037,7575;108,1932172;114,4928529
88090;29/09/2025 17:04;3,383133627;-0,584191911;-0,067799628;0,012950573;-0,282538617;640,6633067;664,7602497;113,7935064;119,780381
78250;29/09/2025 17:04;2,954552081;-0,507799943;0,087105886;-0,086909352;-0,287764019;1264,561449;1292,721391;384,5286476;395,7526163
85630;29/09/2025 17:04;4,374785772;-0,713100416;-0,381998519;0,287519318;-0,835615853;729,1414013;754,3444563;144,9544781;152,0317142
86440;29/09/2025 17:04;1,520193792;-0,424836069;0,092146858;0,342717835;-0,033342247;427,4351458;452,0100932;57,11308635;61,98678433
86262;29/09/2025 17:04;-0,161891527;-0,211294103;-0,24027627;0,075876806;-0,003778189;733,452421;758,2658103;115,7228791;122,8350491
126874;29/09/2025 17:04;-0,482405928;-0,03533095;-0,572614679;0,042046732;-0,578393171;327,3598207;345,8108636;72,29323251;76,99184342
81894;29/09/2025 17:04;3,767729393;-1,076147362;0,004988195;0,170608753;0,058159745;848,8911725;875,0899952;118,2211468;124,8563423
86263;29/09/2025 17:04;3,356943508;-0,981722529;-0,09358909;-0,095418102;-0,050130087;562,9366705;587,3472241;57,15211278;61,10373256
49217;29/09/2025 17:04;10,11184682;-2,273377512;-0,171276329;-0,40663905;-0,554495265;1743,425055;1773,215537;304,2098966;314,4848551
81866;29/09/2025 17:04;24,32100138;-5,04112239;0,272049202;0,08850685;-2,776223636;1464,677543;1491,621884;328,6056252;338,2610932
18089;29/09/2025 17:04;14,94744082;-3,336271366;0,080663837;0,206341216;-1,034152427;1910,468294;1940,281396;338,4310718;349,4607164
81895;29/09/2025 17:05;8,726115827;-1,976671484;0,574449389;-0,010967625;-1,215746159;1031,517802;1058,552506;213,3235353;222,0371064
72969;29/09/2025 17:05;17,59401171;-3,542220698;-0,416385394;-0,353266859;-2,090841036;1665,473908;1695,247369;486,3254229;497,9484598
114859;29/09/2025 17:05;3,321777393;-0,666441246;0,203874174;0,082283491;-0,413087124;320,2890098;340,018612;70,7100822;75,80846627
49548;29/09/2025 17:05;23,02026563;-4,376678088;0,422150393;-0,156232803;-2,598619048;2112,927901;2142,78599;514,8061561;526,2153156
70709;29/09/2025 17:05;1,003411783;-0,387171384;0,587315033;0,121363007;-4,165897882;4907,531404;4937,439702;2716,767916;2733,282891
85624;29/09/2025 17:05;6,193186518;-1,28028846;-0,027237114;0,27589672;-0,677992283;373,9997883;394,6802125;114,7678073;122,0688048
76028;29/09/2025 17:05;12,67763423;-2,516948753;0,037609244;-0,031245733;-0,439653744;1187,979494;1216,747014;212,8762556;220,900841
66567;29/09/2025 17:05;10,07397066;-1,999878919;-0,036887486;0,212500064;-0,607855758;1425,915746;1455,751383;194,9134093;203,2149718
54713;29/09/2025 17:05;7,0004271;-1,332307251;-0,085676978;-0,147214313;-0,271504407;796,2283736;826,086462;117,7874525;124,2028429
76906;29/09/2025 17:05;4,524524579;-1,099080329;-0,034213069;0,185027216;-0,113161233;770,8920492;799,2061281;77,65295862;83,09163341
75463;29/09/2025 17:05;5,198395501;-1,226216978;-0,320946079;-0,007132735;-0,074637791;915,4174678;943,9799559;61,28748323;66,00925733
75418;29/09/2025 17:05;2,98185269;-0,772002089;0,168222766;0,197755232;-0,055355595;976,0256602;1004,684702;107,3141299;113,9493254
84008;29/09/2025 17:05;1,665671413;-0,510095838;0,128258634;-0,242688617;0,786723356;597,2544657;622,9480662;65,36809319;69,46044682
77294;29/09/2025 17:05;1,52383301;-0,447022715;-0,00282961;-0,029966669;0,167408308;1059,71113;1087,743327;172,6440059;180,7733309
73702;29/09/2025 17:05;-1,800896607;0,138361869;-0,070448028;0,083305922;-0,823491783;1594,757375;1624,346206;281,6947118;291,8732834
73786;29/09/2025 17:05;-1,047699006;-0,068396547;0,132011533;0,011018609;0,325997082;1193,901731;1223,208651;104,006937;111,119107
86203;29/09/2025 17:05;1,662894885;-0,391667564;-0,11646786;0,461440815;-1,637712821;485,3079234;509,718477;83,34877336;88,44447262
105232;29/09/2025 17:05;2,854842296;-0,505551383;0,214185457;-0,290864201;-0,536539308;488,9648061;510,8374875;144,7302576;151,9218574
89319;29/09/2025 17:05;-4,062507625;0,507823874;0,052489962;0,040682068;-0,031764437;464,1056318;486,8637135;93,58005386;99,60457368
51511;29/09/2025 17:06;1,399516437;-0,382023975;0,032010179;-0,078459048;0,147677099;1412,520931;1442,322734;230,7789692;239,98314
82128;29/09/2025 17:06;4,149228714;-1,298535745;0,338656057;0,034790967;-0,249345151;1077,198485;1103,844164;184,7006768;192,8300019
119271;29/09/2025 17:06;1,98433994;-0,615581317;-0,165491376;0,328439498;-0,336798103;297,2919904;316,4829725;75,50681188;80,20937496
109704;29/09/2025 17:06;4,957380723;-1,288854231;0,105648777;-0,091800791;-0,177391845;387,2754522;407,6644284;92,83687466;98,86694787
81908;29/09/2025 17:06;-1,392272232;-0,015541779;-0,153016277;-0,027904203;0,072695744;837,6528848;864,6154078;63,94576289;68,43407727
81902;29/09/2025 17:06;-1,892141729;0,132571288;-0,132773419;-0,039169039;-0,012733962;951,5957377;978,630442;106,829162;113,4959458
105348;29/09/2025 17:06;4,613881839;-1,044467233;-0,297696567;-0,355666245;-0,266472008;477,0294593;499,3118562;140,1530359;148,3642994
77258;29/09/2025 17:06;3,028603433;-0,917544916;0,216049042;0,096338661;-0,063854686;1140,486779;1168,936983;130,527893;137,13283
61416;29/09/2025 17:06;8,27929233;-1,942375985;-0,379776584;-0,33072999;-0,415712888;1236,641715;1266,420855;166,4336263;174,3916715
105592;29/09/2025 17:06;19,71861228;-4,056009232;0,453334919;0,69011459;-1,934508299;619,4101197;641,2828011;165,5477326;172,6599026
85607;29/09/2025 17:06;9,945264195;-1,816843425;0,541280104;-0,069946151;-1,25681871;836,6900866;861,707751;122,6960019;128,2920019
87013;29/09/2025 17:06;12,15065783;-2,555150776;-0,172120849;-0,380596992;-0,688576042;746,8762611;771,3421146;117,7267132;124,0071066
105415;29/09/2025 17:06;-0,723365635;-0,034871202;0,409934813;-0,160230039;0,397721927;413,0929626;435,0707255;32,42853067;36,2911374
85595;29/09/2025 17:06;5,996350928;-1,265146449;0,177440541;-0,110205658;-0,961630636;527,8549353;553,0336;123,9926751;131,1048451
61412;29/09/2025 17:06;18,62997532;-3,578030003;-0,008625081;-0,072565758;-1,013935434;1901,999391;1931,846264;486,4043187;498,8124678
65884;29/09/2025 17:06;6,18153381;-1,360297065;0,251978256;0,180040555;-0,541167441;1480,562729;1510,244585;164,0254486;171,6587947
75467;29/09/2025 17:06;4,885931419;-1,09705215;-0,244478328;-0,131965848;-0,436514634;1470,583737;1499,337804;264,5452556;274,4152893
69599;29/09/2025 17:06;17,46772932;-3,260445677;-0,112861268;0,070886312;-1,969845621;2096,105534;2125,991569;667,6840886;681,1145002
76916;29/09/2025 17:07;8,588181266;-1,77006551;0,197466326;-0,237824882;-0,410655834;1140,012033;1168,567564;187,1282338;195,5699799
54724;29/09/2025 17:07;2,049682764;-0,63108373;0,322527175;0,220714042;-0,09332772;1252,629227;1282,464865;93,51749216;99,8690792
75419;29/09/2025 17:07;14,66937017;-2,78031393;-0,045884495;0,220582762;-1,697548388;1574,183151;1603,142422;371,4524619;383,0814572
75462;29/09/2025 17:07;7,591658472;-1,608220947;-0,067306434;-0,02370729;-0,260862958;1251,27644;1279,962786;198,5476181;206,8899462
86493;29/09/2025 17:07;2,605316;-0,608225445;0,016084654;0,244973067;-0,061283097;706,1387162;730,7942017;163,5624367;171,2610704
77309;29/09/2025 17:07;0,741928157;-0,405807524;-0,218835385;-0,087924101;0,042035508;674,3199857;702,1277859;50,52925013;55,01891589
75464;29/09/2025 17:07;4,045598245;-0,95664653;0,495418366;-0,420454866;-0,15170022;1172,553856;1201,480501;138,9909222;146,1002
68963;29/09/2025 17:07;15,09920336;-2,592535582;0,154369152;0,077532405;-1,603885702;1935,233029;1965,00649;514,9509081;527,6765816
73696;29/09/2025 17:07;4,581468716;-1,026592494;-0,339038957;-0,264473468;0,192952099;1188,324418;1217,594377;148,8627387;155,745618
71152;29/09/2025 17:07;-2,98861905;0,351915613;-0,138799414;-0,155463333;-0,140284708;1179,430917;1209,328093;116,4667762;123,2288177
105895;29/09/2025 17:07;2,587754914;-0,545009625;0,141183987;0,058800221;-1,168954887;479,1306546;500,7433675;121,2309422;128,0155059
86199;29/09/2025 17:07;8,68796674;-1,500295009;0,194667971;-0,046883318;-0,909230239;739,6019204;763,9846316;271,0522684;281,23084
86201;29/09/2025 17:07;2,035555193;-0,442360318;-0,191415364;-0,078665016;-1,725166917;402,974176;424,2919335;103,8418703;109,672685
73707;29/09/2025 17:07;-0,164634049;-0,140701501;-0,037328206;-0,394226666;-0,228423327;1417,811366;1447,299751;213,9097499;222,2357637
77288;29/09/2025 17:07;8,386564872;-1,558721442;-0,341832295;0,238133991;-0,380710975;1064,762821;1092,862986;184,0007295;192,3639954
77285;29/09/2025 17:07;6,72569754;-1,32106969;0,024795555;0,102682338;0,137990231;1198,366196;1226,629335;294,5285625;304,7440745
86069;29/09/2025 17:07;18,25077889;-3,086119078;-0,44481422;0,139186123;-1,379122645;812,4238359;837,3018115;130,5560539;137,1609908
77292;29/09/2025 17:07;5,385081752;-1,007757534;-0,210760459;-0,105321078;-0,504388082;1235,594786;1263,634574;294,8375522;304,8349017
73025;29/09/2025 17:07;1,262488292;-0,378771647;-0,125297208;0,343472596;0,27812412;1104,788823;1134,424347;136,137086;143,5034003
96974;29/09/2025 17:08;4,561284135;-0,883257955;0,271412211;-0,243200755;-1,076758395;487,3018122;509,5842091;81,69626063;86,3988237
78392;29/09/2025 17:08;2,373577244;-0,51029491;0,237317867;0,128842922;-0,244569373;1151,692296;1179,739665;196,2686105;204,7436081
54054;29/09/2025 17:08;7,016566018;-1,116263119;0,002197865;0,054663474;-0,74684242;1183,012082;1212,847719;181,5656643;189,5861283
106319;29/09/2025 17:08;2,757909695;-0,66505271;-0,210857849;-0,212550681;-0,437299077;420,0568383;441,9295197;123,3876313;130,3448483
77833;29/09/2025 17:08;1,792020607;-0,683719536;0,541141505;0,063066005;0,061526387;825,1599987;853,2149381;113,1276161;119,1576893
30829;29/09/2025 17:08;-1,311038594;0,125403283;0,172352137;0,067184454;-0,004015799;1503,485269;1533,320906;237,588716;247,0788644
105341;29/09/2025 17:08;0,533290102;-0,247155639;-0,48376757;0,316338439;-0,187415363;354,574346;376,8567428;59,18860055;62,83691359
105340;29/09/2025 17:08;2,790337058;-0,825042845;-0,200744292;0,126683232;-0,064021298;369,4864735;391,6286303;78,92115581;83,41143386
74144;29/09/2025 17:08;10,11901067;-2,456650171;0,167754433;0,426297568;-0,441827958;684,1663541;713,5282922;77,98793792;82,68654882
77263;29/09/2025 17:09;4,416404678;-1,182582229;-0,237009465;-0,134773825;-0,137655055;1265,701063;1294,186582;155,3189709;163,0176046
70570;29/09/2025 17:09;18,90603185;-3,647973394;-0,175892153;-0,041875291;-2,938083727;1172,321134;1202,094595;365,1614606;375,7452025
77911;29/09/2025 17:09;8,750956867;-2,107886574;-0,129806481;0,166215461;-0,475030355;1340,409988;1368,665814;175,7682119;183,1735189
49216;29/09/2025 17:09;14,70026473;-3,010595708;-0,220733331;-0,111708574;-1,042274657;1708,216517;1738,00133;374,7879487;386,1176609
77302;29/09/2025 17:09;8,573337749;-1,8471272;0,056328747;0,280087378;-0,502513962;948,1491045;976,0040253;175,6901558;183,4656093
77983;29/09/2025 17:09;8,906533376;-2,108634082;0,014198702;-0,227341991;-0,316634954;693,9333788;721,1098919;56,51051673;60,3934967
77986;29/09/2025 17:09;9,243002301;-2,17269073;0,079840682;0,436566522;-0,196801252;820,5460181;848,6085188;74,65509983;79,35371074
87017;29/09/2025 17:09;5,819686388;-1,208862371;0,272848743;-0,07571039;-0,480908161;621,4123695;645,9873169;103,8494816;109,2688164
87016;29/09/2025 17:09;5,20103172;-1,215187196;-0,249804033;-0,618207203;0,09760242;589,3236065;613,5077181;83,17166806;87,87027896
87018;29/09/2025 17:09;-0,964728211;0,108840602;-0,074644164;0,331493138;-0,001375309;697,3132681;721,9286197;113,4721908;118,7445855
85750;29/09/2025 17:09;-1,797055763;0,165655324;-0,131757549;-0,541749839;-0,126211324;504,9189498;528,7922644;44,7409005;47,35849383
75465;29/09/2025 17:09;9,023701884;-1,828327529;-0,16086611;0,064112291;-0,956481478;1569,217713;1598,209434;450,3819225;462,1372818
83132;29/09/2025 17:09;14,09977757;-2,818300812;0,23630688;0,279709471;-2,159997426;1138,002993;1164,139639;268,8532921;277,6127554
76871;29/09/2025 17:09;2,299930411;-0,665988972;0,056750123;-0,551076537;-0,053799167;814,9271848;843,4056576;67,61697736;71,75403699
67258;29/09/2025 17:09;25,44805629;-4,674333439;0,183836706;0,217992986;-2,099293999;2080,940098;2110,80938;641,5403895;654,3818199
66611;29/09/2025 17:09;-3,405227815;0,425113465;-0,505350033;-0,266018217;0,115969868;682,1060063;711,7006937;76,84343404;81,54204495
87926;29/09/2025 17:10;-0,002604128;-0,162517209;-0,048855096;-0,144178212;-0,539769375;483,87052;507,3999905;62,35388288;65,99155484
61411;29/09/2025 17:10;16,79058607;-3,194494892;0,022921585;-0,221698501;-0,763030327;1583,55781;1613,33695;213,5366795;222,397678
73689;29/09/2025 17:10;-1,714790392;0,070632523;-0,19509499;-0,239944211;0,217386587;868,3075451;897,8611162;83,68343325;89,42893939
67899;29/09/2025 17:10;7,653492955;-1,521324408;-0,342431496;0,167479199;-0,053693233;1052,812226;1082,642237;144,4432413;151,4416721
90450;29/09/2025 17:10;6,149640419;-1,027140674;0,46744069;0,363294197;-0,86606473;575,8887086;599,087517;117,7453459;123,7698657
109615;29/09/2025 17:10;8,810505068;-1,362092709;0,462489428;0,614289774;-0,791048033;494,9557994;515,3988301;182,8988304;190,6362359
54726;29/09/2025 17:10;2,575729998;-0,564615541;-0,377098301;0,197771314;-0,158521439;1584,253248;1614,05505;222,2984765;230,8032162
86487;29/09/2025 17:10;-3,392621859;0,477737438;0,04476564;0,494964486;0,042996672;558,1228949;581,9351402;89,83201287;94,92771213
77296;29/09/2025 17:10;7,754093338;-1,479076269;-0,030606729;-0,097548731;-0,446234093;1077,598364;1105,691015;201,8382769;210,674468
66372;29/09/2025 17:10;-0,897202574;0,046031412;0,199462701;0,122052309;0,041552936;1705,28894;1735,056717;357,3649892;368,1672588
86491;29/09/2025 17:10;-0,337068492;-0,081675125;0,245034316;-0,512974384;0,13640574;443,4436351;467,2251111;68,58901467;72,82144146
36627;29/09/2025 17:10;3,821924389;-0,775291259;0,419632928;0,112642749;-0,44477002;1432,677691;1462,569299;219,3495876;228,1857787
73694;29/09/2025 17:10;3,674354944;-0,733531072;0,060657282;0,13359531;-0,42460133;1345,392358;1374,874782;232,5388045;241,6601469
73695;29/09/2025 17:10;-0,592682605;-0,100173032;-0,071075299;-0,110315129;-0,532928619;1018,437576;1048,002923;113,8770981;120,2286851
89529;29/09/2025 17:10;-1,827692807;0,022267711;0,195199309;0,176078106;2,981457846;417,5460248;439,6270604;3,704462921;6,230815876
42926;29/09/2025 17:11;-3,787147388;0,373309887;-0,042407749;0,007008137;0,122491373;1098,021878;1127,846259;98,75936852;104,9273295
90689;29/09/2025 17:11;-3,725142218;0,421764446;0,115103247;0,506168255;0,699560655;499,0785021;522,2942835;73,16216558;77,29328016
87603;29/09/2025 17:11;-1,215768433;-0,011813348;0,36381833;-0,108449952;-0,071854234;549,401234;573,7419381;65,31953491;69,83371688
59872;29/09/2025 17:11;9,93357575;-1,58155607;-0,038197482;0,083542039;-0,353332918;1545,444162;1575,268543;174,2329419;181,866288
110475;29/09/2025 17:11;8,663858404;-2,116975332;-0,582608223;0,246987328;-0,505913208;342,2618865;361,7440309;124,3359613;131,5518592
76915;29/09/2025 17:11;8,023500144;-2,026715478;0,310512524;0,218390528;-1,028366939;1475,099566;1503,413645;429,6393787;441,087331
